0 0 
4 4.2997542997543   
3.7 3.93120393120393  
3 3.31695331695332   
2.7 3.04668304668305  
2.5 2.7027027027027    
2 2.26044226044226   
1.7 1.96560196560197   
1 1.32678132678133


